house-id,area,bathroom,bedroom,buildingSize,data-date,data-isonshow,data-location,data-url,erfSize,garage,type,data-price
866,southern-peninsula,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,7000000
867,atlantic-seaboard,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,6000000
868,southern-peninsula,1,9,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,1000000
869,atlantic-seaboard,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,3000000
870,atlantic-seaboard,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,3000000
871,southern-peninsula,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,8000000
872,atlantic-seaboard,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,4000000
873,southern-peninsula,3,8,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,2000000
874,atlantic-seaboard,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,4000000
875,atlantic-seaboard,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,5000000
876,southern-peninsula,3,3,300,31-05-2018 14:44,TRUE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,1000000
877,atlantic-seaboard,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,6000000
878,southern-peninsula,1,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,0,apartment,3000000
879,atlantic-seaboard,3,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,2000000
880,atlantic-seaboard,2,4,800,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,3000000
881,southern-peninsula,3,3,700,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,2000000
882,atlantic-seaboard,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,4000000
883,southern-peninsula,1,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4000000
884,atlantic-seaboard,2,8,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,3000000
885,atlantic-seaboard,4,3,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,5000000
886,southern-peninsula,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,3,house,3000000
887,atlantic-seaboard,1,6,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,6000000
888,southern-peninsula,3,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,500000
889,atlantic-seaboard,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,4000000
890,atlantic-seaboard,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,3000000
891,southern-peninsula,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,4000000
892,atlantic-seaboard,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,4000000
893,southern-peninsula,1,8,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,1000000
894,atlantic-seaboard,3,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,2000000
895,atlantic-seaboard,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,5000000
896,southern-peninsula,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,5000000
897,atlantic-seaboard,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,6000000
898,southern-peninsula,1,5,NaN,29-05-2018 15:38,TRUE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,0,apartment,2000000
899,atlantic-seaboard,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,3000000
900,atlantic-seaboard,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,6750000
901,southern-suburbs,3,3,300,31-05-2018 14:44,TRUE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,2000000
902,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,3000000
903,southern-suburbs,3,8,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,2000000
904,city-bowl,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1000000
905,southern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,2000000
906,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,3000000
907,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,4000000
908,southern-suburbs,1,7,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,3000000
909,city-bowl,3,4,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,2000000
910,southern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,4000000
911,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,3,house,5000000
912,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,5000000
913,southern-suburbs,1,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4000000
914,city-bowl,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,3000000
915,southern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,6000000
916,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,7000000
917,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,6000000
918,southern-suburbs,3,7,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,2000000
919,city-bowl,2,1,700,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,3000000
920,southern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,2000000
921,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,3000000
922,city-bowl,1,2,NaN,16-05-2018 12:23,TRUE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,7000000
923,southern-suburbs,1,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,0,apartment,3000000
924,city-bowl,3,3,124,04-07-2016 10:26,TRUE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,3000000
925,southern-suburbs,3,4,600,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,4000000
926,southern-suburbs,3,3,500,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,5000000
927,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,3000000
928,southern-suburbs,1,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4000000
929,city-bowl,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,3000000
930,southern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,6000000
931,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,3,house,7000000
932,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,4000000
933,southern-suburbs,3,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,2000000
934,city-bowl,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,3000000
935,southern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,8000000
936,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,2000000
937,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,5000000
938,southern-suburbs,1,7,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,3000000
939,city-bowl,3,7,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,4000000
940,southern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,3000000
941,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,4000000
942,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,6000000
943,southern-suburbs,3,7,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4000000
944,city-bowl,2,7,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,5000000
945,southern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,5000000
946,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,6000000
947,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,7000000
948,southern-suburbs,3,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,2000000
949,city-bowl,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1000000
950,southern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,7000000
951,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,3,house,2000000
952,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,3000000
953,southern-suburbs,3,7,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,3,apartment,3000000
954,city-bowl,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,2000000
955,southern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,3000000
956,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,4000000
957,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,4000000
958,southern-suburbs,3,5,NaN,29-05-2018 15:38,TRUE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4000000
959,city-bowl,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,3000000
960,southern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,5000000
961,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,6000000
962,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,5000000
963,southern-suburbs,3,3,NaN,29-05-2018 15:38,TRUE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,5000000
964,city-bowl,2,6,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,4000000
965,southern-suburbs,4,4,400,21-10-2016 09:30,TRUE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,2000000
966,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,3000000
967,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,6000000
968,southern-suburbs,3,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,3,apartment,6000000
969,city-bowl,2,3,500,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,5000000
970,southern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,4000000
971,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,3,house,5000000
972,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,7000000
973,southern-suburbs,3,6,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,7000000
974,city-bowl,2,6,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1000000
975,southern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,6000000
976,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,7000000
977,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,2000000
978,southern-suburbs,3,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,8000000
979,city-bowl,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,2000000
980,southern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,2000000
981,southern-suburbs,3,3,300,31-05-2018 14:44,TRUE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,3000000
982,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,3000000
983,southern-suburbs,3,6,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,2000000
984,city-bowl,2,6,124,04-07-2016 10:26,TRUE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,3000000
985,southern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,4000000
986,southern-suburbs,3,3,300,31-05-2018 14:44,TRUE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,5000000
987,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,4000000
988,southern-suburbs,3,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,3,apartment,3000000
989,city-bowl,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,4000000
990,southern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,2000000
991,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,3000000
992,city-bowl,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,5000000
993,southern-suburbs,3,6,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4000000
994,city-bowl,2,6,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,5000000
995,southern-suburbs,4,2,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,4000000
996,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,3,house,5000000
997,city-bowl,1,6,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,6000000
998,southern-suburbs,3,6,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,5000000
999,city-bowl,2,6,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1000000
1000,southern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,house,2000000
1001,southern-suburbs,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,3000000
1002,city-bowl,1,2,NaN,16-05-2018 12:23,TRUE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,7000000
1003,southern-suburbs,3,1,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,6000000
